x,y
6.433598282304069471e+01,4.777771277489638635e+01
5.778558812900745068e+01,4.524172349267261239e+01
6.454188402463421426e+01,4.411594722222133669e+01
5.913816712261418473e+01,4.264655794470832006e+01
5.596117083434908324e+01,4.467058125278028058e+01
5.003725805760744549e+01,3.739807199646128311e+01
6.269514343535065137e+01,4.199503655433414195e+01
4.964409235189175007e+01,4.811512032184100462e+01
6.247082041977106570e+01,4.199871253720929332e+01
5.471762337947433252e+01,3.996222834252198197e+01
6.913131806508968680e+01,4.495916979108255873e+01
5.747267159728296093e+01,5.366199330434737647e+01
5.876513104044763480e+01,4.675583671625136617e+01
6.398304347790428892e+01,4.620426274118806731e+01
6.293659324963559243e+01,3.745372447562834850e+01
6.013378250615252796e+01,4.856621032188124332e+01
5.578576366301071232e+01,4.983136992444582347e+01
6.116971943126802103e+01,3.999415248100157783e+01
6.033061544859605618e+01,4.196208672288698693e+01
5.714221144188383761e+01,4.137182157853217745e+01
4.971314072034637377e+01,4.822417798480959306e+01
6.182960596551386345e+01,5.054601446340751636e+01
5.516687178986718010e+01,5.002935042106486918e+01
6.344265089853027462e+01,4.741861160475313852e+01
6.043275026449571641e+01,4.106652051729065533e+01
5.927564759490329038e+01,3.786194306478001437e+01
6.319083422921506354e+01,4.229891361018592733e+01
6.270612735440452923e+01,5.269514090428052100e+01
6.080790083586600758e+01,3.960715742999735767e+01
5.327366456670371520e+01,3.836850367977898912e+01
6.474705174542506825e+01,4.322772670797229466e+01
6.346438193738543987e+01,4.445449241944399432e+01
6.388558138837601774e+01,4.387383582603409593e+01
5.996805300095206093e+01,5.126785387357274715e+01
6.285760208668321525e+01,4.238803752861387864e+01
6.141536127915161103e+01,4.165437691047971924e+01
6.166383393710878380e+01,5.106225257534528339e+01
6.201039562125195204e+01,4.765733003367961373e+01
5.558374725721409249e+01,5.383864818173691447e+01
5.459297128705830460e+01,4.501709428209596098e+01
5.481015876524756436e+01,4.235599322489209584e+01
7.096697581869520377e+01,4.857253842559265422e+01
6.228291071052377248e+01,3.913478796856895769e+01
5.997222605379748472e+01,4.646761113937606069e+01
6.966577754917842924e+01,5.180414259242293440e+01
6.305261671946439606e+01,3.851027784252241304e+01
6.163989832479632014e+01,4.105556894148311642e+01
5.381312659794357955e+01,4.436237827442708692e+01
6.231022432512282450e+01,3.903056376738792466e+01
5.883996903431384595e+01,4.462353333937518585e+01
5.773396775760704713e+01,4.746001489128231299e+01
6.767674757698465271e+01,5.433029352660890510e+01
6.607638243689383728e+01,4.406212564072590254e+01
5.551555323878852022e+01,5.659373840012607104e+01
6.175913745432789881e+01,4.662621734472305235e+01
6.347137105816427294e+01,4.856414865098084732e+01
5.791160554772388025e+01,4.646745138751205673e+01
5.608606645001788138e+01,3.957053939640971407e+01
5.460970106420603543e+01,4.596654081640814837e+01
6.198965472686286660e+01,4.560155990698741135e+01
5.953899932857743238e+01,4.679588497871228014e+01
5.865148746782875833e+01,4.013710512002841568e+01
5.471702620442609799e+01,3.931312525937458702e+01
5.794303399365857388e+01,3.845596712542942441e+01
6.215256682104515562e+01,5.035768084354735663e+01
6.062828858158504630e+01,4.195670663860172311e+01
5.674933369346010181e+01,5.419158056733904516e+01
6.046632377362475097e+01,4.175110007242035692e+01
5.320196481951747103e+01,4.402016824139341367e+01
5.651056133819317040e+01,4.214327967045505829e+01
5.631509722089622727e+01,4.283805841815478743e+01
6.038964797221806435e+01,5.455737105345134097e+01
5.145988266484889095e+01,4.135158804545638134e+01
6.485539422133832943e+01,5.024442268587729643e+01
5.976061802317259009e+01,4.520946761591654450e+01
5.948405483400006233e+01,5.014456470347745665e+01
6.327319875265720839e+01,5.682918533662927274e+01
5.212324080962086725e+01,5.277960344077740018e+01
5.708424371862104607e+01,4.472412527068457422e+01
6.482557939592309992e+01,3.401243134181480343e+01
5.755126965863949806e+01,4.591655195112637244e+01
6.210905586698509495e+01,4.777998680806327059e+01
5.598534581854414682e+01,4.758963473096890340e+01
5.361044738092360973e+01,4.599521897256511949e+01
5.913468203150728897e+01,3.969633032885754886e+01
6.086068862314341033e+01,4.586863125868470092e+01
5.567712096496927643e+01,4.693677078489107402e+01
6.393271386344054008e+01,5.071784133112176107e+01
5.759025233493493090e+01,4.000211937922846062e+01
5.095112250554518596e+01,5.038233007061384683e+01
4.943391744023774947e+01,4.439406858921963561e+01
5.488964128862248515e+01,5.859749217009620281e+01
5.923290684458277155e+01,3.747648660342368032e+01
6.023365483928255770e+01,4.505636970589848289e+01
5.234570175529498215e+01,4.080696546648991330e+01
5.071737657937446642e+01,5.131442438349014878e+01
6.171125961795625869e+01,3.878664826357298523e+01
6.683093120893538241e+01,4.196721517006940161e+01
6.026038228900181082e+01,4.152334693586480796e+01
6.449247736954497157e+01,4.223958425598895872e+01
5.923916257932538798e+01,5.280634148015320761e+01
6.558247422087788436e+01,5.114342855886400940e+01
5.439475157179398934e+01,4.677146652253544090e+01
6.069516940816622963e+01,5.217306737109595360e+01
6.263396071023335310e+01,4.694020400718655139e+01
6.291962582949383886e+01,4.339571832615567359e+01
6.344388736535819362e+01,4.446625680251077739e+01
6.097441560526101512e+01,3.430277148355249039e+01
6.174889665368034031e+01,4.434929084095490737e+01
5.717292774945922673e+01,5.053842628323945974e+01
6.428040418480992457e+01,4.127008626057588714e+01
6.822802675091172375e+01,4.611683918929171710e+01
5.501997373401483316e+01,5.279482038393710752e+01
5.924958296683754355e+01,5.337307764789375852e+01
5.856754992479442024e+01,5.045915831148886355e+01
5.833093551738824090e+01,5.038531812534617416e+01
6.096557942441086908e+01,4.695362399925449637e+01
6.235594784029900950e+01,4.825308419629449475e+01
6.462178345983588201e+01,4.235522660235547221e+01
6.130527346040296521e+01,4.579214754655613007e+01
6.306345720422076084e+01,3.963473860046783415e+01
6.494565813308815905e+01,3.868746639881818794e+01
6.507825953062774715e+01,5.079005052380445306e+01
5.927019075676432180e+01,3.673363753827267431e+01
5.074449415466740732e+01,4.378203777529763840e+01
6.029968405755034411e+01,3.684069915609146051e+01
5.598514956095192474e+01,4.944824908007895203e+01
6.104878082031812170e+01,4.419022802775432979e+01
6.316498770100279359e+01,4.323761956874589885e+01
5.860118531144495790e+01,5.043046881754914779e+01
6.459178565406443795e+01,3.820089594040570802e+01
6.234254765296268630e+01,5.121107350222662546e+01
6.255091792837613696e+01,5.015215518515316262e+01
5.861531629242185915e+01,5.195450612694142478e+01
5.276343932353560007e+01,4.534770601598896889e+01
6.316699648457404948e+01,5.702489735021156037e+01
5.489266449469242559e+01,4.383400633140465885e+01
5.751419002668333036e+01,5.214567586950110467e+01
5.306353530198919799e+01,4.461948318222229659e+01
5.987837872028747910e+01,5.194163424107547655e+01
5.669155961753887141e+01,4.474805743032662519e+01
5.632170089193462559e+01,4.996113916790650933e+01
5.823989462622025570e+01,4.387841794776635140e+01
5.973242570786559469e+01,4.255657470719479818e+01
6.160241920535020910e+01,4.481626889266129865e+01
5.851257577868226178e+01,4.333566873999451730e+01
5.956072115944084544e+01,4.680480840456880287e+01
5.575971757772502713e+01,4.429996255161281482e+01
5.477588353202858684e+01,4.785072917389864955e+01
6.023581656475955981e+01,5.169354132269410940e+01
5.178194143914794978e+01,5.034728737407026955e+01
6.114846116974527490e+01,4.502472774867244709e+01
5.397976827068676187e+01,4.931599128032074475e+01
5.242341828812158866e+01,3.850540362261516236e+01
6.927569193089036048e+01,4.942901434670908856e+01
4.926604046426204775e+01,4.342229161818456618e+01
6.459748274325029627e+01,4.776833171914778831e+01
6.764836348018440049e+01,4.513708587919912674e+01
6.409736328352093437e+01,3.708425008741357232e+01
5.480256774930310826e+01,4.933782858695769846e+01
6.226186657523818724e+01,4.197066239186480630e+01
6.462324070318661029e+01,4.168804532251262174e+01
6.382477760202946371e+01,4.558247228501226544e+01
6.120471702891697419e+01,4.389330552571023958e+01
6.162491269494915258e+01,4.837458054547945352e+01
6.306223442629383413e+01,3.850031690606924428e+01
6.715103624231110757e+01,4.188691281921050091e+01
6.355291862845876949e+01,5.006682074364967860e+01
6.576050731309263142e+01,5.206221419174103460e+01
6.280731540028796900e+01,3.984040428158745328e+01
5.888488213699638152e+01,4.287578761386249937e+01
5.623501128907518165e+01,4.047360915451218233e+01
5.678509271399440905e+01,4.537901237431086798e+01
6.246266563054602727e+01,5.204322737552590894e+01
5.607846490036442333e+01,3.968776909811529663e+01
6.649788894478507473e+01,5.889472389719823298e+01
6.393498835906094513e+01,4.580673428893735633e+01
5.449766924494402076e+01,5.005424378142848241e+01
6.273758762519180721e+01,4.330223207412714714e+01
5.799102204350996459e+01,3.836640005377697804e+01
6.314951847758626258e+01,4.797304347839100558e+01
6.914200527425994380e+01,5.161547152315562670e+01
6.476093877924856201e+01,5.428582000631967475e+01
6.446950281978122632e+01,4.267055092258307525e+01
6.181314703221077167e+01,4.056145499255916320e+01
6.602854658408516286e+01,4.495477689858457637e+01
5.674516720522201041e+01,5.252650078615252482e+01
5.689890865618079374e+01,4.905829773968959273e+01
5.790691121225609805e+01,4.031119271554280203e+01
6.921743314601195607e+01,4.652580065187900260e+01
5.354941590527789685e+01,4.944300638451431240e+01
5.504506332837449634e+01,4.837727075196671933e+01
6.527602635063561820e+01,4.291977122039223502e+01
6.332593767735469470e+01,4.575561278564086365e+01
5.962610161556746391e+01,4.015142356701154114e+01
5.971234959391628649e+01,3.708513833055682341e+01
5.759442164268714492e+01,4.444602208595721748e+01
6.591924234346545575e+01,4.291774033181238224e+01
6.606382785101051525e+01,5.055545244571793972e+01
5.814726678571933860e+01,4.266698684284875753e+01
5.461953346352380123e+01,4.191549637958345897e+01
6.229150678854424683e+01,4.791410569397098840e+01
5.755774369750149333e+01,4.316038886416351517e+01
6.033063255677043912e+01,4.624074638351964239e+01
5.932531739484210220e+01,4.428444079946718404e+01
4.745658830544901718e+01,4.834240096770660955e+01
6.690330561654447195e+01,4.720735426728144546e+01
5.439430834632639744e+01,4.719563173241843401e+01
5.085653835807114120e+01,3.987719482077078226e+01
6.378022714741351251e+01,4.363383282957892817e+01
6.018923620970809907e+01,5.138684291024655693e+01
5.622470866501095088e+01,5.151882420152674769e+01
6.167823842609141138e+01,4.662471798984243065e+01
6.023675703204392562e+01,4.169655297073227729e+01
5.301884610559429944e+01,4.361405085977250451e+01
6.621479277810891517e+01,5.025674220330326136e+01
5.179300568538187122e+01,4.265974282955475871e+01
6.363218871241547703e+01,5.629429586454435253e+01
5.728869971360103364e+01,3.986549782642342876e+01
5.800308167825178174e+01,4.615804978108080547e+01
5.855520574214419582e+01,5.068461821876592666e+01
6.511137107560745108e+01,5.618523271410938946e+01
5.954256632500668189e+01,4.673351656687553657e+01
4.943351592243406856e+01,5.565588361137469064e+01
5.495396527014081300e+01,5.121152841962010172e+01
6.209970462262332802e+01,3.839197222036303714e+01
7.347985289484392979e+01,4.094289420455590545e+01
5.613494020434288245e+01,4.232753620519583393e+01
5.888788385436627237e+01,4.475498383194327801e+01
6.725313015538381478e+01,4.090899772270546464e+01
7.282502680198784617e+01,4.747016174023608670e+01
5.834425941840038377e+01,3.722702648205398646e+01
5.510134229399005790e+01,4.512895944253421021e+01
6.605912968459861645e+01,3.990557741955019821e+01
6.287243357596975812e+01,4.689878119412352930e+01
5.002864336074116380e+01,4.357132914102209043e+01
6.488460886096808622e+01,4.552495824606131691e+01
6.124059480778607423e+01,5.389940041474855548e+01
5.799614085640055805e+01,3.524506109690247513e+01
7.305816182415661331e+01,4.294307502045696623e+01
5.439061067208123745e+01,5.304627359059563929e+01
6.323472830319808935e+01,4.925095177186038597e+01
6.291267121070313806e+01,4.386332359015391802e+01
6.656164648076938306e+01,4.732353176743520606e+01
5.292048927431367389e+01,5.115660966320187697e+01
6.419508189621485883e+01,4.660195998676408635e+01
5.466969002705776859e+01,4.296926370493978453e+01
5.304842911737249267e+01,4.774406826986741947e+01
6.004804216652446058e+01,3.722115816919767894e+01
6.640548180414573665e+01,4.083175121453092515e+01
6.244146454448534200e+01,4.905346955488170124e+01
6.612866001144952577e+01,4.555042155531929637e+01
3.888175403284049736e+01,1.201886430763737224e+01
3.591515370393305773e+01,1.410824291638943606e+01
4.198542107485974384e+01,6.331746415199289046e+00
2.663413011469775427e+01,4.297502756087387965e+00
2.855806548721989202e+01,5.845903576938897395e+00
3.809111336490600763e+01,7.779642686704013599e+00
4.167924475123184180e+01,-9.175988811518838162e-01
3.812208375750739719e+01,7.922023927231048646e+00
3.244226690436349969e+01,1.013062760376004512e+01
4.271848349550451474e+01,9.616232015933222854e+00
2.604799871906554287e+01,8.683256412108395494e+00
3.253398410794618911e+01,1.020806389619889565e+01
3.294370998704897602e+01,9.657202328049999451e+00
2.903066354070785948e+01,6.560507595208022735e-01
2.715904250099710282e+01,1.529153495508751348e+01
3.382532880085118165e+01,1.323756766854250344e+01
3.473896914226097010e+01,1.131396499565299862e+00
2.615528549456681162e+01,1.261073263595391936e+01
4.055463320008614403e+01,1.036737935951862077e+01
3.414151140818886176e+01,6.712861441452149691e+00
3.890137739282764073e+01,1.458169379094060680e+01
2.218899921265104069e+01,6.298803803613566288e+00
4.481067259056526098e+01,1.138426510009229276e+01
3.643487181139478537e+01,1.323236129015292484e+01
4.117131905564102112e+01,6.049814807312549725e+00
3.271625214305669971e+01,-4.478832829012695527e-01
3.783404299734267795e+01,2.293688578406749201e+01
4.364983683608707565e+01,5.910927647695489284e+00
3.863444535391529655e+01,7.277766461559135536e+00
3.922726814775218429e+01,5.988131480493997572e+00
2.543557300518365949e+01,1.362847650565120006e+01
3.981359996620951591e+01,1.693064826629269959e+01
3.858913564395817275e+01,4.336527780594471082e+00
2.906714456088238663e+01,1.197641692144721226e+01
3.096296617935009010e+01,1.582231499030837085e+01
2.577576521787955244e+01,1.220294317654681748e+01
2.859602401500774249e+01,7.939741888331505848e+00
3.706490485655078970e+01,9.350276569460593379e+00
2.834760539316870620e+01,3.427018252572127111e+00
3.875435530664694284e+01,-6.005947771221151754e-01
3.998190501857237678e+01,1.213888005894454736e+01
4.419695718767965786e+01,1.583110495164510390e+01
4.259095632417231059e+01,1.241364216496756079e+01
4.344274447216010770e+01,1.254233049091488184e+01
4.433748415072547289e+01,1.047670310087353762e+01
3.645514644982186070e+01,7.917710662294176416e+00
3.334243494243767003e+01,1.177671795475871974e+01
3.483302778518818599e+01,8.694528366349418391e+00
3.492284621050394122e+01,1.608711577872063003e+01
3.621089610683851845e+01,1.399142597157781331e+01
3.811791736883671433e+01,1.339209595184075496e+01
3.804212764899300936e+01,1.447070627999369918e+01
3.859109657949366579e+01,8.500443984446143020e+00
3.589723227661994542e+01,7.628187289016029382e+00
2.523347388950041648e+01,1.231041834025985082e+01
3.651897543555249115e+01,1.784645883586466297e+01
3.063430552222335379e+01,1.931382493697879354e+01
3.287528931672504484e+01,9.881821579927290600e+00
3.583906633959539079e+01,6.027653353364343047e+00
2.782165549222223433e+01,-3.782207892277288153e+00
3.225423193251346277e+01,1.248814466233339360e+01
3.213259566277922374e+01,1.704534362955203619e+01
3.945961606091294271e+01,1.019927516442635174e+01
4.677124495945829352e+01,1.313228227316672658e+01
3.987857244158554693e+01,2.116050536567066764e+00
4.042250001099326084e+01,1.341005863594185854e+01
3.531285011954945219e+01,3.398215588338903359e+00
3.589919976133634805e+01,1.237546116601457591e+01
3.351216201565527797e+01,5.132336145361461988e+00
3.870466013609078004e+01,1.594030345941707871e+01
3.988541197540057226e+01,4.216570677481266571e+00
4.111240809648165140e+01,9.640715285404109380e+00
3.426822683410134829e+01,1.576788501485544813e+01
3.718263472944843784e+01,1.237710055988330815e+01
3.060703491600779813e+01,2.742788016529279282e+00
3.573730905389037815e+01,1.666316254516233286e+01
3.868964026704465908e+01,1.038683472329026003e+01
3.366472699998661255e+01,1.085687401753840398e+01
2.882794787281915205e+01,1.804641006451286955e+01
3.767142026880650008e+01,9.246367326173011492e+00
3.820462637363225156e+01,9.427860683639437411e+00
3.103964573909286173e+01,2.354330341349824884e+00
4.269432824164900353e+01,7.121263758047930992e+00
3.574976475885654992e+01,1.084434056236943533e+01
3.942980689190554244e+01,8.378450505629508882e+00
2.894800370627340413e+01,1.498710533728225869e+01
4.046135819749932239e+01,1.008905874992009721e+01
3.852838527046996120e+01,-1.112585501752690220e+00
2.627657295715702901e+01,8.056958891839606451e+00
3.275937115894318197e+01,-3.726522313932544961e+00
2.649879363161324619e+01,6.286053229262883235e+00
2.786568481197746650e+01,1.346331825421953354e+01
4.114420440902331677e+01,1.173845807728644530e+01
3.699465984041368927e+01,1.137873210240794464e+00
4.108933327920548351e+01,1.683212421711904483e+01
2.380839662710452487e+01,9.742949526480355615e+00
3.229241976269324965e+01,1.641420076145453422e+01
3.944544473715196631e+01,1.106672804993396220e+01
3.573378360665254405e+01,1.850500229231658977e+01
3.346314215021659777e+01,8.878833353856954602e+00
2.378965537337485259e+01,8.495068964156452296e+00
3.926044180542510276e+01,6.342691819766814731e+00
3.655479906222336695e+01,1.248204987141195410e+01
3.820306004780471199e+01,1.294878709347618795e+01
2.943029851009809050e+01,1.620289280290106859e+01
3.736406849691959309e+01,3.428813241757548980e-01
4.249805070224826409e+01,4.749963164004993743e+00
3.285076318895840330e+01,1.100782414042868318e+01
3.557217613821944724e+01,1.666276283968949912e+01
2.991731374085683015e+01,1.127155428750706534e+01
3.420096121481582685e+01,8.689246425207743485e+00
3.059890050560724717e+01,9.665845671461282151e+00
2.663051788559135957e+01,9.908446344824659135e+00
4.404088531794493377e+01,5.988320248864593687e+00
3.520565328298661001e+01,1.293901895944831537e+01
3.491860147811158299e+01,5.792870095770681793e+00
3.465466207646066010e+01,1.299341097088629127e+01
3.401526989189972738e+01,1.510803149451369976e+01
3.356387453287565847e+01,1.860180625220042216e+01
3.486118491378895357e+01,1.368747268430451491e+01
4.114375595699590349e+01,1.213345901845029928e+01
3.549432283865549920e+01,9.234809614042811532e+00
3.302688101516253028e+01,1.062952257610123752e+01
3.987060920248335805e+01,4.374185520783493430e+00
3.853863007254609840e+01,6.825794212143087236e+00
4.386313028308392603e+01,8.940533282061762677e+00
3.674570768833408607e+01,8.861352098004097400e+00
3.957743186995592310e+01,1.155648083386676639e+01
3.154495310193727065e+01,5.851096287935463991e+00
3.196735412986781455e+01,9.302848226224989858e+00
2.773842522594425475e+01,1.258897028619320224e+01
3.472742497618767743e+01,1.260684236580909001e+01
3.179554068933084920e+01,4.006491198963971101e+00
3.828150819621242817e+01,5.346363589771042868e+00
3.239118358390098962e+01,4.904656261978327159e+00
4.313131015894405351e+01,4.152066138078719604e+00
3.543770689772468074e+01,1.408622762921240579e+01
3.507862711513790543e+01,2.331717446615046541e+00
3.199507550615939877e+01,1.085167371214724419e+01
2.799731051655689384e+01,1.303523253173082708e+01
3.018714158973789452e+01,8.511534463468299450e+00
3.852645406482633206e+01,1.257459539507251378e+01
2.995536862840318548e+01,5.532776865188397508e+00
2.681340280663169295e+01,1.399611284442156567e+01
3.735222944280920387e+01,1.390641264917610798e+01
3.833894497984993421e+01,1.257872503963286803e+01
3.557554211355034113e+01,1.754193875053965357e+01
3.344505957631798765e+01,3.082219401218482702e+00
4.293002782059917166e+01,1.112033480309512967e+01
4.001791651675318207e+01,1.012928170432716790e+01
3.433318417825961433e+01,1.169387947086010193e+01
2.608038674631633569e+01,1.799683905260636863e+01
3.361892241118950864e+01,7.547430424211327704e+00
2.997722376346188256e+01,1.129997310180600500e+01
2.912879363657611265e+01,7.750030212254738871e+00
2.966716631282744387e+01,9.997225049457059143e+00
3.060495190511200292e+01,2.582749025529067488e+00
3.867707845353879748e+01,7.610302947639028481e+00
3.162830725261986942e+01,1.595914053897917206e+01
3.819367654050242322e+01,1.033892657598510034e+01
3.496373696163766454e+01,1.164163385748077140e+01
2.839693753942125198e+01,1.208963841632175829e+01
2.889506982593256623e+01,6.963645048675158655e+00
4.554256029083823165e+01,9.634740681453429545e+00
2.998165806026113600e+01,1.153766690039371667e+01
3.431985233782267386e+01,2.332690727724089363e+00
3.448015673857197783e+01,1.575860698928268278e+01
3.658304441700116172e+01,1.144063157514155726e+01
2.650743518038289537e+01,7.648671301159531311e+00
3.475154090908770144e+01,1.216722877541878844e+01
2.943577617835197913e+01,1.925207197598968278e+01
3.555998830851586945e+01,1.229847368169656008e+01
4.028915768144071308e+01,9.145018125688633148e+00
3.745077770955634833e+01,8.556187548021108924e+00
3.133293459929910796e+01,4.571443989763684712e+00
3.856195768576531435e+01,6.105603279854513232e+00
3.143807888402892914e+01,8.442398021006852105e+00
3.139985856302587308e+01,1.069972558991049283e+01
3.590066454611128677e+01,1.413799885860805361e+01
2.734718619662579187e+01,1.333791673863715488e+01
3.372816094959390654e+01,1.019731996220844472e+01
4.054585448841093154e+01,3.524256171979712526e+00
3.324416275544047750e+01,4.036275138937057250e+00
3.782985125446472097e+01,2.576431517497175250e+00
3.319932472407094792e+01,1.011465804960131010e+01
2.938308110132339124e+01,2.257951249605283373e+00
3.889144189359392101e+01,1.308351544853184123e+01
3.229994858654629297e+01,1.506262428919759699e+01
3.626148727161037755e+01,4.181684537398657753e+00
3.498405287887520387e+01,1.111831603102128874e+01
3.968548286285215454e+01,1.241180660259884583e+01
4.066837029593506259e+01,1.505760860755032837e+01
3.360356397926117467e+01,1.181032707926095782e+01
3.572969056602769200e+01,1.053862720093395922e+01
2.640446210403045768e+01,6.532807686455169183e+00
3.695949670890404803e+01,9.792904618815709838e+00
3.465033372913418219e+01,1.237577724121462452e+01
3.061730763730902538e+01,7.610755634203327347e+00
3.525960780678264683e+01,1.233166864871840929e+01
3.623958254442973015e+01,5.483955311257342480e+00
2.994248638944419838e+01,1.077384459505085346e+01
2.978669278121460096e+01,8.736425932201889566e+00
3.877318817104310966e+01,3.211349070114984272e+00
2.389764741738002840e+01,9.669859558734549054e+00
3.568300243523576398e+01,-4.521354247535121829e+00
4.352353446705595275e+01,6.238001667336851241e+00
3.641530893144302894e+01,3.318577676280326294e+00
3.445160375702560884e+01,2.301831648492288807e+01
3.240851858437616784e+01,5.069036450436509966e+00
3.555778717914378717e+01,2.063400551718279274e+01
4.222790801005542960e+01,8.131391065316998734e+00
2.866503722127964338e+01,7.650079982283862989e+00
3.789443420021656550e+01,1.011062595007904186e+01
4.758474902148613950e+01,2.244710191157852464e+01
3.658957433843459484e+01,1.201238957260904172e+01
3.334635103716423998e+01,1.295672241245292966e+01
3.581801469258393666e+01,9.476425488497053351e+00
3.800312185501712747e+01,1.092142627417452516e+01
3.704265292989475711e+01,1.047330291589848272e+01
3.261825955861929316e+01,1.641868260945072677e+01
3.206553493209871419e+01,1.463587549762084450e+01
3.400301502713139001e+01,3.151057691273532413e+00
3.502504689458865528e+01,9.021409585763269234e+00
3.512992901782357791e+01,1.039539796438361741e+01
3.388567747670109753e+01,1.406720051597131871e+01
4.384578651410299699e+01,1.097952168962384434e+01
3.192923318601684457e+01,1.516823887110138003e+01
4.338196293299930062e+01,4.500456734614201260e+00
3.032347878142432762e+01,9.464789021112752110e+00
3.961395216971214239e+01,7.771658459464356739e+00
4.008029771796627472e+01,9.337308863746024201e+00
3.213360592942810712e+01,1.186380034162825936e+01
3.320132145761146347e+01,6.866688624955721743e+00
2.860538020209305188e+01,3.280662890012568944e+00
3.498565084242205359e+01,1.208229570692448007e+01
3.636423180126244148e+01,1.520526560515865633e+01
3.535167767202678135e+01,7.018336946803001020e+00
3.420949045668575650e+01,4.338965763446552160e+00
4.249045100076777715e+01,1.685600295259056480e+01
3.436253109998902033e+01,3.604715373242103560e+00
3.447155647752203578e+01,1.289236451499563785e+01
3.115018639802694622e+01,1.608000271020152283e+01
3.854905625601845998e+01,1.012543765693499509e+01
3.646553115525320266e+01,2.595829962449550443e+00
3.730522024547671123e+01,1.808903587023570481e+01
3.221920742797519921e+01,8.773878480877161934e+00
2.819183204113983265e+01,7.926800490830411050e+00
4.024329982546838380e+01,1.170525714500682923e+01
3.146734039972691832e+01,8.321317024556673658e+00
3.915043209679679137e+01,1.176239655819753516e+01
3.643942532207616836e+01,1.210421756994381859e+01
3.817983524893277547e+01,7.634863922601464736e+00
3.564350903558624140e+01,6.794640007404876059e+00
4.562496680263690507e+01,1.345621246236259694e+01
3.005027271924625865e+01,6.114943227012167526e+00
3.772076454344139762e+01,5.614852412851953467e+00
4.134330688333267290e+01,1.049419470454655823e+01
3.534706752340083824e+01,-1.757094912557477073e+00
3.088934997484028600e+01,1.385395981542676225e+01
4.200706015158461071e+01,9.714865998894572030e+00
3.130244637210443415e+01,3.537698561693691346e+00
3.727714471751296799e+01,1.013629346315300417e+01
3.924021087950553266e+01,4.613857404806910978e+00
3.851468870825736701e+01,1.641419917765895775e+01
4.079221002035421151e+01,2.280412311882753329e+01
3.749330954066729760e+01,7.690472982853820305e+00
3.326373778755588972e+01,1.369401190203629071e+01
2.897464950643047743e+01,3.765341543609070030e+00
3.289559903731988300e+01,4.737256044316460191e+00
3.710615137909638150e+01,4.515846463723645066e+00
3.295949667363571933e+01,1.468040254566571967e+01
3.114854121178108670e+01,1.350332801845518382e+01
3.385170703963484584e+01,1.152546118793336660e+01
3.874264016181739123e+01,8.665426454290408032e+00
3.430168094106583965e+01,1.252935005862669016e+01
3.757287376538648260e+01,1.337573013298301916e+01
3.304986124130523706e+01,1.355269826591626980e+01
2.949152596619862976e+01,1.203055672709757751e+01
3.066928068138822638e+01,1.301835511544274837e+01
2.805929965501082535e+01,1.326800701870947385e+01
3.288164921954979292e+01,9.031708835091288634e+00
3.210910537477451498e+01,9.712645993989113435e+00
4.118613906922392687e+01,3.668713185340456207e+00
3.330548359783615098e+01,7.877156455486771236e+00
3.052245441960162964e+01,1.309088434734222695e+01
3.496057649985908711e+01,1.111022644735178133e+01
3.145016627531460784e+01,7.102197762378328783e+00
4.258196302122514965e+01,4.090140756584817794e+00
2.852263732962013165e+01,1.864994446723693855e+01
4.632628571977215159e+01,8.767328742117934226e+00
3.683093024827243056e+01,1.103143016001227750e+01
3.246781542022217337e+01,6.167727953580794953e+00
3.680875313371812041e+01,-8.526769540368078992e+00
3.089874491214318653e+01,1.153745722418668862e+01
3.657812096939683499e+01,9.625404995109507311e+00
3.856291262076405957e+01,1.229833600628126788e+01
2.756822786508494261e+01,1.565575584074847271e+01
3.052280978230479036e+01,1.089116250137046826e+01
3.637136492393442211e+01,1.419007640748396426e+01
4.074872794637791173e+01,7.059397906333847672e+00
3.436057100597334113e+01,9.916077209423095340e+00
3.044154719063557835e+01,9.959111430975982060e+00
4.115825410062150524e+01,8.596015617541254983e+00
3.713501435930416505e+01,3.057778781677249924e+00
3.008840828358431807e+01,1.010682280259414867e+01
3.636013086928026183e+01,1.211636461925492014e+01
3.652074992469458437e+01,1.239474315772034707e+01
2.781261301654533113e+01,5.558994234221433572e+00
3.794389045096799862e+01,1.133406282893309935e+01
3.497634990866882276e+01,7.417275052925721646e+00
2.807746615552529335e+01,-5.021221041306667132e-01
2.726609350993787473e+01,2.132517242600298957e+00
3.108974165728732331e+01,8.160631733317860181e+00
3.435982442046897489e+01,1.376135138471489228e+01
3.508826449722131002e+01,1.000064805922179367e+01
3.502126977276615349e+01,1.495926146802867507e+01
2.444090051436080557e+01,2.957331739182759378e+00
3.970312863753075305e+01,1.048602606657367353e+01
3.512868374003833338e+01,1.304727346809571920e+01
3.831970673706259589e+01,5.340215534850897505e+00
3.842294848101271043e+01,1.157483216994149622e+01
3.364029881707827485e+01,4.509773224398090363e+00
3.038199801556584134e+01,1.561143925588356041e+01
3.356616990198494221e+01,1.019245126897181564e+01
4.612842627193082734e+01,1.125968166115373137e+01
3.210210592165559262e+01,1.102849455452236782e+01
3.068065204758517339e+01,1.547132424862083511e+01
3.919147232677509862e+01,5.406515617420634356e+00
3.453218876955111938e+01,1.207197616038022225e+01
3.186772572669536885e+01,2.417125520854897403e+00
